name,RA,DEC,pmax,S,Priority,z,zType,zSource,zCluster,zCluster_err,zCluster_delta,zZazn,zZazn_err,zZazn_sig1,zZazn_sig2,M500,e_M500,E_M500,mSource,Mact,e_Mact,E_Mact,Mplanck,e_Mplanck,E_Mplanck
ComPACT_G251.867+64.899,173.275,10.11667,0.9984275102615356,56,1,0.523,spec,ACT-MCMF,0.52,0.1515438013351501,10.075355238520114,0.5231,0.0491681684054229,1.0,0.994,5.524261487105357,1.0233304942479131,0.8633930235808175,ACTDR6,5.015138576903027,2.365512988264052,1.7496233926472875,,,
ComPACT_G150.506-38.158,35.61667,19.79167,0.986506462097168,25,3,,,,0.18,0.1176458457733402,0.4297536416843615,,,,,,,,,,,,,,
ComPACT_G230.490-46.723,62.59167,-31.06667,0.991762399673462,33,1,1.14,phot,ACTDR6,0.6900000000000001,0.1684927791160551,1.8155788629696703,,,,,3.749362192225894,0.6853423068519312,0.5794290317602675,ACTDR6,4.39641179620427,4.926099913893493,2.9754200835517546,,,
ComPACT_G148.635-53.916,27.74167,5.95833,0.9928638339042664,36,1,0.6469,phot,zaznobin,0.59,0.158522792186111,1.1904607167235222,0.6469,0.0531646356423682,0.997,0.977,4.9913150015583385,2.284814037816604,3.6223233983613383,yact,4.9913150015583385,3.6223233983613383,2.284814037816604,,,
ComPACT_G238.438-50.167,58.89167,-36.55833,0.9991886019706726,66,1,0.32,spec,ACTDR5,0.32,0.131603827475262,11.030226737283254,0.3323,0.0430088311775622,1.0,0.99,3.9204098845926505,3.0439982211172327,4.70072631054001,PSZ-MCMF,2.344724002861701,2.013146455856933,1.1642463317292011,,,
ComPACT_G316.705+65.701,198.49167,3.43333,0.9780152440071106,30,2,,,,0.33,0.1326008261682564,1.0988468415762007,,,,,,,,,,,,,,
ComPACT_G357.340-33.489,304.55,-43.125,0.9886828064918518,24,3,,,,0.41,0.1405768157122116,1.2976811428557022,,,,,,,,,,,,,,
ComPACT_G209.466-27.242,76.90833,-9.25833,0.976586103439331,44,1,0.04,spec,ACTDR5,,,,,,,,1.182037,0.340998,0.356744,ComPRASS,0.4521142999720306,0.0911142439346439,0.0796574383581888,1.0449602038902672,0.2024244481137871,0.1752343284766172
ComPACT_G202.328-33.691,68.29167,-6.7,0.8681703805923462,21,3,,,,0.24,0.1236278379313067,0.3907735701574766,,,,,,,,,,,,,,
ComPACT_G18.884+28.655,251.25,1.66667,0.9990829229354858,55,1,0.341,spec,ACTDR6,0.36,0.1355918222472396,10.031422606053216,0.3485,0.0435317937723805,1.0,0.993,4.789055,0.869836,0.957533,ComPRASS,5.64268412172359,1.3928863705637924,1.1832526727838537,4.805641776354354,1.6308132123930237,1.2750594036682694
ComPACT_G169.110-29.740,54.05833,17.99167,0.8611024022102356,24,3,0.289,phot,ACTDR6,,,,,,,,3.2768121491207345,0.8675886252202287,0.6859676711677762,ACTDR6,,,,3.6629032822395207,1.3533865813211472,1.0363635153637207
ComPACT_G179.096-68.551,31.10833,-14.075,0.9814017415046692,22,3,0.5,phot,zCluster,0.5,0.1495498039491613,5.248736592332708,,,,,3.475626307988353,1.5660803068476326,2.4491880331613416,yact,3.475626307988353,2.4491880331613416,1.5660803068476326,5.267531884168331,0.8776642975066588,0.7746377509218475
ComPACT_G250.669-27.270,90.05833,-43.875,0.9962738752365112,35,1,0.327,phot,ACT-MCMF,0.34,0.1335978248612508,20.80758328786887,0.316,0.0424826404185783,1.0,0.994,3.487044,383791300000000.0,311995500000000.0,PSZSPT,4.40200487040746,0.68435454319851,0.6167204914821625,5.0036015763573065,0.4576523093291937,0.4267181505609994
ComPACT_G294.703-74.098,15.925,-42.83333,0.99730384349823,60,1,0.053,spec,RASS-MCMF,0.73,0.1724807738880327,2.786118685713914,,,,,2.462999,265145300000000.0,226280300000000.0,PSZSPT,0.6698409873910489,0.2636566642115924,0.2044412392098267,0.8641895117273555,0.2192947802187194,0.1819652571614214
ComPACT_G56.947-55.088,340.84167,-9.59167,0.9999610185623168,65,1,0.439,spec,ACT-MCMF,0.43,0.1425708130982004,12.598506700180376,0.4502,0.0468148367287403,1.0,0.998,9.960000038146973,0.4399999976158142,0.4399999976158142,PSZ2,12.148459202971992,0.51109393777053,0.4963602361558275,12.095454439361,0.8996226241102363,0.8495933827904325
ComPACT_G12.513+63.644,218.46667,15.70833,0.878401517868042,23,3,,,,0.63,0.1625107869580886,2.862035037163173,,,,,,,,,,,,,,
ComPACT_G219.157-24.968,82.7,-16.25833,0.9735615253448486,24,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G223.065+57.330,159.01667,17.41667,0.94375479221344,21,3,0.78,phot,zCluster,0.78,0.1774657673530048,4.597394650205203,,,,,3.459176970532573,1.1864925510890076,1.5945285043820496,yact,3.459176970532573,1.5945285043820496,1.1864925510890076,3.2767709396325726,3.191994363786708,1.5476397525675756
ComPACT_G2.356-69.446,350.95833,-35.86667,0.9839558005332948,28,2,,,,,,,,,,,,,,,,,,,,
ComPACT_G47.722-60.141,342.74167,-16.4,0.9888063669204712,35,1,0.123,spec,ACTDR6,,,,,,,,3.359999895095825,0.3000000119209289,0.3199999928474426,PSZ2,4.27786824046864,0.3627015566031343,0.34219630460079,4.195497905867275,0.5496324651823031,0.4977775556003094
ComPACT_G27.789+35.984,248.25833,11.73333,0.9499314427375792,35,1,0.052,spec,RASS-MCMF,0.12,0.1116638536153738,0.1682011433669861,,,,,1.2446000576019287,0.2000000029802322,0.2000000029802322,MCXC2,1.0248343072617423,0.2382302317559367,0.2042227449909344,1.1729830868248,0.1788826163092257,0.1594979231552861
ComPACT_G248.184+77.508,182.05833,19.51667,0.9526109099388124,32,1,,,,0.16,0.1156518483873514,0.2741156170474386,,,,,,,,,,,,,,
ComPACT_G190.978-65.869,36.125,-16.26667,0.9972731471061708,66,1,0.632,phot,ACT-MCMF,0.59,0.158522792186111,6.09634909236618,0.6459,0.0531323540007128,1.0,0.997,7.606556908840938,1.3779728091846035,1.1666307442746775,ACTDR6,4.796501595721499,2.641637241742689,1.8603558366871584,6.24770965142415,1.6031531787989937,1.32761374585891
ComPACT_G286.103+57.071,183.775,-4.60833,0.9902140498161316,22,3,0.3,phot,MaDCoWS_II,0.29,0.1286128313962787,4.325394905769055,0.3004,0.0419790468087532,0.994,0.992,4.470963558954448,1.223511085069173,1.0012218605770244,yplanck,,,,4.470963558954448,1.223511085069173,1.0012218605770244
ComPACT_G91.247-74.108,4.35833,-13.36667,0.8720576763153076,22,3,,,,0.6900000000000001,0.1684927791160551,0.825267484051778,,,,,,,,,,,,,,
ComPACT_G352.185-77.670,1.50833,-34.71667,0.9957380294799804,47,1,0.115,spec,MCXC2,0.15,0.114654849694357,0.5977523816078829,0.1293,0.0364556579215049,1.0,0.985,4.0,0.25,0.2300000041723251,PSZ2,5.405870659863706,0.5658566074761007,0.5268371089211125,5.124678270729432,0.8256417032937794,0.731613976917555
ComPACT_G228.726+56.861,159.95833,14.44167,0.9925031661987304,30,2,0.65,phot,ACTDR6,0.59,0.158522792186111,2.132067767576098,0.5655,0.0505369100116142,0.986,0.928,3.0729023168311675,0.6480753696757444,0.5352013564013812,ACTDR6,6.365313135573915,1.3855228678975662,1.19934250847679,6.319001629973366,1.3729630001732345,1.1688537573619662
ComPACT_G248.515+42.591,155.96667,-4.16667,0.9691784977912904,22,3,,,,0.72,0.1714837751950383,2.1572788166022745,,,,,,,,,,,,,,
ComPACT_G102.066-43.909,357.34167,16.43333,0.973861038684845,26,2,0.291,spec,ACTDR6,0.29,0.1286128313962787,7.479355164243385,0.2967,0.041859604734628,0.998,0.982,2.7361740163578268,0.7896020508543631,0.6127696636499309,ACTDR6,4.48335739294296,1.2162353887160635,1.0174507033676732,5.213594190640546,1.5123673510370887,1.2235263179648606
ComPACT_G210.349+21.051,120.725,11.60833,0.982965648174286,28,2,0.412,spec,ACT-MCMF,0.43,0.1425708130982004,11.37875815474283,,,,,5.457627,1.334458,1.546109,ComPRASS,5.715169570994194,0.9405773107918444,0.8420557821264563,6.471740364461465,0.9689554524692138,0.8656930098940262
ComPACT_G115.219-70.080,10.21667,-7.36667,0.904434084892273,29,2,,,,0.5800000000000001,0.1575257934931166,1.3768858919523788,,,,,,,,,,,,,,
ComPACT_G212.958-32.789,73.04167,-14.31667,0.981346845626831,30,2,,,,,,,,,,,,,,,,,,,,
ComPACT_G203.502-67.165,37.125,-21.325,0.933651864528656,56,1,,,,0.18,0.1176458457733402,0.2934395075392217,,,,,,,,,,,,,,
ComPACT_G151.448-64.450,24.775,-4.25,0.994111716747284,35,1,0.314,spec,MaDCoWS_II,0.31,0.1306068287822676,5.637619123848252,0.3162,0.0424890967469094,0.997,0.987,2.8500040984635944,0.769556613592145,0.6059407970233271,ACTDR6,2.4064014024561,2.6946065952434948,1.2828543155873589,,,
ComPACT_G207.091+32.087,130.075,18.6,0.9726721048355104,44,1,,,,0.29,0.1286128313962787,1.8228451528176883,,,,,,,,,,,,,,
ComPACT_G270.331+69.420,181.79167,9.4,0.9989534616470336,68,1,0.284,spec,REDMAPPER-DES-SDSS,0.29,0.1286128313962787,10.651405351494192,0.2935,0.0417563034813305,0.996,0.907,4.480000019073486,0.5600000023841858,0.6399999856948853,PSZ2,4.534087360949205,0.9252928719232494,0.8076328882398657,3.8462906523798575,0.808693097835005,0.6918980725935744
ComPACT_G57.189-73.799,357.19167,-19.625,0.9998958110809326,75,1,0.805,phot,ACT-MCMF,,,,,,,,8.935011370402902,1.5242725014327576,1.3021342855573736,ACTDR6,6.761313101127934,2.0084241757350703,1.6538363562418774,6.719290149590875,1.748630877028302,1.4444039992159436
ComPACT_G275.093+58.400,178.69167,-1.375,0.9089722037315368,34,1,0.163,spec,REDMAPPER-DES-SDSS,0.15,0.114654849694357,0.6393143138732187,,,,,2.609580215792773,0.7074454397496225,0.8814095188355603,yact,2.609580215792773,0.8814095188355603,0.7074454397496225,2.124132105490613,0.92852779430987,0.6786000443297732
ComPACT_G32.760-45.743,325.225,-19.175,0.9993895292282104,77,1,0.499,phot,ACTDR6,,,,,,,,8.11130830789689,1.50920666472001,1.272451692318,ACTDR6,6.901404902820553,0.9574982737666587,0.8717137091985026,6.976654466039429,0.6448959817165475,0.6008711743165063
ComPACT_G207.548-41.795,62.75833,-13.98333,0.969882071018219,21,3,,,,0.5800000000000001,0.1575257934931166,0.6671111953381992,,,,,,,,,,,,,,
ComPACT_G19.706-57.876,336.30833,-29.63333,0.9797357320785522,25,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G232.628-71.959,32.91667,-31.76667,0.9624543786048888,23,3,,,,0.18,0.1176458457733402,0.4570464756573467,,,,,,,,,,,,,,
ComPACT_G233.090+42.241,148.65833,4.55833,0.9831111431121826,34,1,,,,0.22,0.1216338405453179,0.7775503601776641,,,,,,,,,,,,,,
ComPACT_G53.663-34.476,322.41667,0.09167,0.9986989498138428,67,1,0.234,spec,RASS-MCMF,0.25,0.1246248366243011,5.84128870925287,0.2381,0.0399679005336184,0.996,0.967,4.340000152587891,0.5099999904632568,0.5600000023841858,PSZ2,5.657640410527686,0.5913573400078775,0.5512581599371025,5.8905057263571,0.7030603821045863,0.6421775888846025
ComPACT_G0.588-75.942,358.54167,-33.91667,0.9314144253730774,25,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G72.968-33.669,332.03333,12.925,0.9888076186180116,36,1,,,,0.15,0.114654849694357,0.2491781303413325,,,,,,,,,,,,,,
ComPACT_G252.229-50.617,57.075,-45.24167,0.999461829662323,80,1,0.359,spec,ACT-MCMF,0.36,0.1355918222472396,12.75003530129962,0.3644,0.0440450718747023,1.0,0.994,4.559999942779541,0.449999988079071,0.4600000083446502,PSZ2,4.544721726578761,1.294570625724645,1.074905308610498,5.361641072827091,0.8257617934710775,0.7354748696650781
ComPACT_G245.552-84.333,18.375,-30.075,0.8847159147262573,22,3,0.219,spec,RASS-MCMF,0.2,0.119639843159329,5.205290074148044,0.2297,0.0396967347437125,0.999,0.942,3.4797989715046445,0.9396134952704692,0.7398418000209812,ACTDR6,3.4529668252092938,0.6958340791099612,0.6093488979880612,3.588909095264172,0.6822839594366681,0.59215653127623
ComPACT_G340.039-28.444,293.96667,-57.275,0.9807610511779784,22,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G146.897-64.315,23.01667,-3.35,0.9277481436729432,31,1,,,,0.55,0.1545347974141334,1.0347891550589785,,,,,,,,,,,,,,
ComPACT_G228.775+47.724,151.775,10.01667,0.9784351587295532,26,2,,,,0.54,0.1535377987211389,1.5093654024386725,,,,,,,,,,,,,,
ComPACT_G219.396+59.424,160.325,19.975,0.9960075616836548,40,1,0.413,spec,ACT-MCMF,0.42,0.141573814405206,10.03741310105471,0.431,0.0461950292089556,0.994,0.989,5.547068,1.033405,1.160152,ComPRASS,2.3265339410226065,1.1016150144998222,0.8131892708150631,6.04363915451665,0.8087546504716143,0.7309525025990538
ComPACT_G129.478-52.684,16.88333,9.98333,0.9953725934028624,30,2,0.941,spec,ACTDR6,0.78,0.1774657673530048,1.58158796836931,,,,,4.014767187614125,0.8032493551975993,0.6693333503661125,ACTDR6,5.777873094031612,1.7575913011695536,1.4406942497785662,4.444039454021624,2.3862344382333305,1.6271002539236636
ComPACT_G222.963+52.820,154.69167,15.64167,0.8899252414703369,30,2,,,,0.14,0.1136578510013626,0.2098598603392993,,,,,,,,,,,,,,
ComPACT_G53.147-23.379,312.88333,5.81667,0.977106511592865,21,3,,,,0.16,0.1156518483873514,0.2583325503299594,,,,,,,,,,,,,,
ComPACT_G356.104+70.996,208.50833,14.91667,0.9682193398475648,33,1,0.127,spec,ACTDR6,0.15,0.114654849694357,1.2666606339849356,0.1297,0.0364685705781671,0.994,0.955,2.950000047683716,0.3700000047683716,0.3799999952316284,PSZ2,2.693748466208146,0.6530718364197985,0.5563265942563443,3.024880603167752,0.6028813717270604,0.5198298468103518
ComPACT_G166.035-49.585,39.23333,4.25,0.9648261666297911,44,1,,,,0.15,0.114654849694357,0.1457241775202771,,,,,,,,,,,,,,
ComPACT_G292.002+75.679,190.1,13.04167,0.8792153596878052,35,1,0.36,spec,REDMAPPER-DES-SDSS,0.37,0.136588820940234,0.7503405145263855,,,,,3.4024582746732324,0.9661720959856562,1.219173022873439,yact,3.4024582746732324,1.219173022873439,0.9661720959856562,,,
ComPACT_G111.028-63.440,7.56667,-1.05833,0.9160861372947692,21,3,0.2,phot,MaDCoWS_II,0.21,0.1206368418523234,0.3027478751536017,,,,,2.80901934352164,0.6633628340159768,0.7974277949545828,yact,2.80901934352164,0.7974277949545828,0.6633628340159768,2.8926671136179,0.769706013718029,0.6331998703689357
ComPACT_G252.936+81.876,186.16667,21.75,0.931267261505127,24,3,,,,0.15,0.114654849694357,0.3829521067252761,,,,,,,,,,,,,,
ComPACT_G222.772-33.710,75.225,-22.30833,0.8623279929161072,21,3,0.45,phot,zCluster,0.45,0.1445648104841893,4.582184759322925,,,,,4.166719302593558,1.7870734494429228,1.3135083643645,yplanck,,,,4.166719302593558,1.7870734494429228,1.3135083643645
ComPACT_G38.872-46.947,328.00833,-15.68333,0.9889074563980104,29,2,0.064,spec,RASS-MCMF,,,,,,,,1.9600000381469729,0.25,0.2599999904632568,PSZ2,2.390268635043629,0.2060857544023718,0.1942482868772144,2.542764445036552,0.2984759555223241,0.2730236137532272
ComPACT_G333.240+56.626,208.99167,-2.4,0.9504967331886292,28,2,0.194,spec,ACTDR6,0.17,0.1166488470803458,2.425226033844478,0.1907,0.0384377507191498,0.985,0.92,2.556788,0.627162,0.717426,ComPRASS,3.363224029313576,0.6048664775241593,0.537218224398975,,,
ComPACT_G208.346-46.392,58.61667,-16.325,0.8528927564620972,40,1,0.5662,phot,zaznobin,0.55,0.1545347974141334,3.5691625766823307,0.5662,0.050559507160773,0.986,0.997,,,,,,,,,,
ComPACT_G0.223+60.255,217.86667,9.05,0.970101237297058,21,3,,,,0.16,0.1156518483873514,0.2870231582380527,,,,,,,,,,,,,,
ComPACT_G254.985+52.143,165.75,-0.33333,0.8370910286903381,24,3,0.68,phot,MaDCoWS_II,0.53,0.1525408000281445,0.8408058771974749,,,,,2.914489474383948,2.912571127483456,1.899281446263533,yplanck,,,,2.914489474383948,2.912571127483456,1.899281446263533
ComPACT_G350.953-36.078,307.65833,-48.55833,0.98721444606781,34,1,,,,0.87,0.1864387555899544,2.061277086103308,,,,,,,,,,,,,,
ComPACT_G27.036+26.991,256.16667,7.20833,0.9975905418395996,49,1,0.562,spec,ACTDR6,0.54,0.1535377987211389,7.806363118111625,0.5659,0.0505498226682764,1.0,0.989,3.7467728600716783,0.7651891732332963,0.6354198031651331,ACTDR6,4.892792991064003,1.85382264098606,1.451434620750945,2.7944576490750945,2.7926623424511097,2.112486826309925
ComPACT_G109.138-43.854,2.45,17.9,0.9375625252723694,28,2,0.5289,phot,zaznobin,0.51,0.1505468026421557,8.806127601386589,0.5289,0.0493554019270246,0.984,0.976,5.199824576974793,1.6350441219419325,2.127292408520343,yact,5.199824576974793,2.127292408520343,1.6350441219419325,4.624056032251354,2.481190254887521,1.6922845682905987
ComPACT_G157.852-85.497,15.66667,-23.40833,0.9970898032188416,43,1,0.512,phot,RASS-MCMF,0.5,0.1495498039491613,16.14915066511114,0.5142,0.0488808617946894,1.0,0.997,4.854769522709857,0.9672882096529868,0.8065810295553487,ACTDR6,4.234836787300168,2.247688238714657,1.6029120588023769,,,
ComPACT_G259.065+82.182,187.05,21.375,0.9804584980010986,21,3,0.433,spec,REDMAPPER-DES-SDSS,0.39,0.1385828183262228,0.943211049972274,,,,,2.8929039836873187,1.472042250699258,1.0236406128998794,yplanck,,,,2.8929039836873187,1.472042250699258,1.0236406128998794
ComPACT_G174.011-45.520,45.975,3.80833,0.9727349877357484,23,3,0.1764,phot,zaznobin,0.16,0.1156518483873514,0.3595531038134807,0.1764,0.0379761232434768,0.994,0.984,,,,,,,,,,
ComPACT_G332.157-63.023,352.98333,-49.35,0.976909637451172,68,1,,,,0.72,0.1714837751950383,1.7575793787517575,,,,,,,,,,,,,,
ComPACT_G252.889+49.765,163.175,-1.20833,0.8570787906646729,22,3,0.344,phot,CODEX,0.41,0.1405768157122116,2.212111618825645,,,,,1.6178093155427946,1.6652192403420183,1.815653469477533,yact,1.6178093155427946,1.815653469477533,1.6652192403420183,,,
ComPACT_G58.979-47.004,334.975,-3.84167,0.9989919066429138,63,1,0.413,spec,ACTDR6,0.43,0.1425708130982004,18.1607742228148,0.4385,0.0464371415213715,1.0,0.994,5.210046,0.963908,1.0675,ComPRASS,7.73385953631704,4.609442995812079,3.1619609737091525,,,
ComPACT_G197.847-32.573,67.41667,-2.88333,0.9902756214141846,43,1,0.399,spec,ACT-MCMF,0.4,0.1395798170192172,11.453788617874574,0.4371,0.0463919472230538,0.985,0.969,6.21697839225439,1.290386909310366,1.068591604455212,ACTDR6,3.569153054573038,1.792377638596845,1.2999022342742144,4.969566879311664,1.716076498163417,1.3362052554000206
ComPACT_G175.405-21.442,64.51667,19.75,0.9074225425720216,32,1,,,,,,,,,,,,,,,,,,,,
ComPACT_G228.213+55.103,158.21667,13.875,0.9992237091064452,73,1,0.318,spec,ACT-MCMF,0.32,0.131603827475262,8.578408981686527,0.3181,0.0425504318660547,0.999,0.993,4.510000228881836,0.5,0.6200000047683716,PSZ2,6.998052842819884,0.9455758171141936,0.8636808970794188,7.1732618222201685,0.8937405872056813,0.8132199769192312
ComPACT_G144.402-63.166,22.375,-1.89167,0.9348257184028624,26,2,0.495,phot,MaDCoWS_II,0.17,0.1166488470803458,0.2501152365398986,,,,,5.187102363872375,0.9441304887388262,1.0846576099048368,yact,5.187102363872375,1.0846576099048368,0.9441304887388262,5.841015210861142,0.6946859814126481,0.6347249649906989
ComPACT_G341.306+56.314,213.0,-0.43333,0.9588934779167176,22,3,0.55,phot,zCluster,0.55,0.1545347974141334,3.148484077268379,,,,,5.449951388678007,1.7489211307310182,1.38496533501163,yplanck,,,,5.449951388678007,1.7489211307310182,1.38496533501163
ComPACT_G295.713+61.311,189.4,-1.36667,0.9812140464782716,30,2,0.155,spec,REDMAPPER-DES-SDSS,0.15,0.114654849694357,1.277161645530231,0.1606,0.0374660733053206,0.992,0.973,,,,,,,,,,
ComPACT_G205.313+18.173,116.01667,14.73333,0.888173520565033,44,1,0.134,spec,REDMAPPER-DES-SDSS,0.15,0.114654849694357,1.1811980692358253,0.1378,0.0367300518755763,0.999,0.935,3.552532170479546,0.5359708544511443,0.6003952122127838,yact,3.552532170479546,0.6003952122127838,0.5359708544511443,3.549684184534973,0.6552603340666107,0.5709426531414882
ComPACT_G1.990-55.511,333.90833,-39.41667,0.9562861323356628,25,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G342.872+82.592,197.95833,21.35833,0.9960278272628784,31,1,0.97,phot,MaDCoWS,0.29,0.1286128313962787,1.908217657590478,,,,,,,,,,,,,,
ComPACT_G325.354+56.440,205.06667,-4.29167,0.9993059635162354,49,1,0.495,spec,ACTDR6,0.48,0.1475558065631725,7.3573256633790205,0.4895,0.0480835052457997,1.0,0.992,6.684709031242641,1.238295220603225,1.0447606717593638,ACTDR6,,,,6.770083011397977,1.09883536658006,0.9728567962912062
ComPACT_G223.771+58.571,160.36667,17.56667,0.9996790885925292,60,1,0.88,phot,ACTDR6,0.8,0.1794597647389936,11.581241239000631,,,,,6.957997180449084,1.17575674060105,1.0057978352189565,ACTDR6,8.132718189857185,1.3240287648545912,1.18691203123145,6.660048352363956,1.3327218805287813,1.1484769183722
ComPACT_G221.638-65.577,40.45833,-28.09167,0.9977050423622132,46,1,0.338,phot,ACTDR5,0.37,0.136588820940234,32.12709068146896,0.3914,0.0449166761993996,1.0,0.997,5.96041023271309,5.043326540549582,6.7997729302072765,PSZ-MCMF,5.462182439187828,1.43798496126168,1.20901931098244,5.783091644307995,0.9135534834889776,0.8113480722195012
ComPACT_G357.301+77.893,203.29167,19.7,0.9349598288536072,22,3,,,,0.18,0.1176458457733402,0.5442289350164247,,,,,,,,,,,,,,
ComPACT_G154.982-62.763,26.94167,-3.45,0.9184499979019164,26,2,,,,0.72,0.1714837751950383,1.4915810389381434,,,,,,,,,,,,,,
ComPACT_G22.232+42.610,240.26667,10.78333,0.981336772441864,23,3,,,,0.16,0.1156518483873514,0.2586723371787696,,,,,,,,,,,,,,
ComPACT_G183.360-72.641,28.66667,-17.70833,0.8471760749816895,23,3,,,,0.16,0.1156518483873514,0.1671880177043958,,,,,,,,,,,,,,
ComPACT_G359.880+52.764,223.41667,3.975,0.9052654504776,43,1,0.37,spec,RASS-MCMF,0.36,0.1355918222472396,3.58861634680016,0.365,0.0440644408596955,0.988,0.953,4.52567,,,RASS-MCMF,4.064348273467871,1.8051789652782608,1.35860833297077,4.833676949619067,1.440056917455875,1.158696523265181
